person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,debt_to_income,age_group,loan_amnt_group
24,46500,5.0,B,20000,10.62,1,0.43,0,2,0,0,0,1,0,1,0,0,0,0,0.43010752688172044,青年,中
22,48000,7.0,B,20000,10.65,1,0.42,0,3,0,0,0,1,0,0,0,0,0,1,0.4166666666666667,青年,中
22,42000,1.0,D,20000,12.99,1,0.48,0,3,0,0,0,1,0,0,0,0,1,0,0.47619047619047616,青年,中
22,48500,1.0,B,20000,11.36,1,0.41,0,4,0,0,0,1,0,0,0,0,0,1,0.41237113402061853,青年,中
22,20000,3.0,A,7500,5.79,0,0.38,0,4,0,0,1,0,0,1,0,0,0,0,0.375,青年,低
23,49400,0.0,A,20000,6.54,1,0.4,0,4,0,0,0,1,0,1,0,0,0,0,0.4048582995951417,青年,中
25,20000,1.0,A,4000,5.79,0,0.2,0,2,1,0,0,0,0,0,0,0,0,1,0.2,青年,低
25,50000,10.0,A,20000,7.49,1,0.4,0,3,0,0,0,1,1,0,0,0,0,0,0.4,青年,中
25,50000,9.0,C,20000,13.43,1,0.4,0,2,0,0,0,1,0,1,0,0,0,0,0.4,青年,中
22,50000,6.0,C,20000,13.22,1,0.4,0,2,0,0,0,1,1,0,0,0,0,0,0.4,青年,中
22,20000,1.0,C,5000,14.72,0,0.25,0,3,0,0,1,0,0,0,0,0,0,1,0.25,青年,低
22,44000,2.0,E,20000,15.68,1,0.45,0,4,0,0,0,1,0,1,0,0,0,0,0.45454545454545453,青年,中
24,50866,6.0,B,20000,10.99555508249069,1,0.39,0,3,0,0,0,1,0,0,0,1,0,0,0.39318995006487634,青年,中
25,50950,5.0,B,20000,11.48,1,0.39,0,3,0,0,0,1,0,0,1,0,0,0,0.39254170755642787,青年,中
24,51000,8.0,B,20000,10.38,1,0.39,0,3,0,0,0,1,0,0,0,0,0,1,0.39215686274509803,青年,中
22,51000,5.0,B,20000,12.53,1,0.39,0,3,0,0,0,1,0,1,0,0,0,0,0.39215686274509803,青年,中
22,51000,0.0,C,20000,13.47,1,0.39,0,2,0,0,0,1,0,1,0,0,0,0,0.39215686274509803,青年,中
24,51500,6.0,B,20000,12.21,1,0.39,0,4,0,0,0,1,0,0,0,0,0,1,0.3883495145631068,青年,中
25,51996,9.0,B,20000,10.99,1,0.38,0,3,0,0,0,1,0,0,0,0,0,1,0.3846449726902069,青年,中
25,52000,1.0,B,20000,11.36,1,0.38,0,4,0,0,0,1,0,1,0,0,0,0,0.38461538461538464,青年,中
22,46000,2.0,D,20000,16.0,1,0.43,1,4,0,0,0,1,1,0,0,0,0,0,0.43478260869565216,青年,中
26,20000,1.0,A,1500,7.74,0,0.07,0,3,1,0,0,0,0,0,0,0,1,0,0.075,青年,低
24,52000,8.0,D,20000,15.65,1,0.38,1,2,0,0,0,1,0,1,0,0,0,0,0.38461538461538464,青年,中
25,46000,9.0,C,20000,11.78,1,0.43,1,2,0,0,0,1,1,0,0,0,0,0,0.43478260869565216,青年,中
24,52559,9.0,B,20000,10.99555508249069,1,0.38,0,3,0,0,0,1,0,0,1,0,0,0,0.380524743621454,青年,中
22,47000,5.0,D,20000,16.77,1,0.43,0,3,0,0,0,1,0,0,0,1,0,0,0.425531914893617,青年,中
22,54000,2.0,B,20000,9.91,1,0.37,0,4,0,0,0,1,0,1,0,0,0,0,0.37037037037037035,青年,中
23,48000,7.0,D,20000,15.65,1,0.42,0,4,0,0,0,1,0,0,0,1,0,0,0.4166666666666667,青年,中
23,48000,0.0,D,20000,14.96,1,0.42,0,3,0,0,0,1,0,0,0,1,0,0,0.4166666666666667,青年,中
23,54000,1.0,B,20000,11.83,1,0.37,0,4,0,0,0,1,0,0,0,0,0,1,0.37037037037037035,青年,中
24,48912,0.0,C,20000,11.66,1,0.41,0,4,0,0,0,1,0,0,0,1,0,0,0.4088976120379457,青年,中
26,54996,8.0,B,20000,12.18,1,0.36,0,4,0,0,0,1,0,1,0,0,0,0,0.36366281184086113,青年,中
24,55000,8.0,A,20000,6.91,1,0.36,0,2,0,0,0,1,0,0,1,0,0,0,0.36363636363636365,青年,中
25,55000,3.0,A,20000,6.91,1,0.36,0,3,0,0,0,1,1,0,0,0,0,0,0.36363636363636365,青年,中
26,49000,0.0,F,20000,19.79,1,0.41,0,3,0,0,0,1,0,0,1,0,0,0,0.40816326530612246,青年,中
25,55000,0.0,B,20000,9.88,1,0.36,0,4,0,0,0,1,0,0,0,0,0,1,0.36363636363636365,青年,中
22,20000,0.0,B,16600,9.76,0,0.83,0,3,1,0,0,0,0,0,0,0,1,0,0.83,青年,中
23,55000,5.0,B,20000,12.53,1,0.36,0,2,0,0,0,1,1,0,0,0,0,0,0.36363636363636365,青年,中
25,55200,7.0,B,20000,10.99555508249069,1,0.36,0,4,0,0,0,1,0,0,0,0,0,1,0.36231884057971014,青年,中
23,20004,6.0,A,7125,6.99,0,0.36,0,2,1,0,0,0,0,0,0,0,1,0,0.35617876424715056,青年,低
23,57000,3.0,D,20000,16.89,1,0.35,0,2,0,0,0,1,0,1,0,0,0,0,0.3508771929824561,青年,中
22,51012,1.0,D,20000,17.49,1,0.39,1,4,0,0,0,1,0,0,0,0,1,0,0.39206461224809847,青年,中
23,20004,2.0,E,2500,16.82,0,0.12,1,2,1,0,0,0,0,1,0,0,0,0,0.1249750049990002,青年,低
26,20004,4.0,B,3600,10.99555508249069,0,0.18,0,2,1,0,0,0,0,0,1,0,0,0,0.1799640071985603,青年,低
22,58000,0.0,C,20000,13.11,1,0.34,0,2,0,0,0,1,1,0,0,0,0,0,0.3448275862068966,青年,中
23,58800,7.0,A,20000,7.66,1,0.34,0,3,0,0,0,1,1,0,0,0,0,0,0.3401360544217687,青年,中
26,59000,10.0,A,20000,6.17,1,0.34,0,3,0,0,0,1,0,0,0,1,0,0,0.3389830508474576,青年,中
26,53000,1.0,E,20000,16.35,1,0.38,1,4,0,0,0,1,0,0,0,0,1,0,0.37735849056603776,青年,中
23,60000,7.0,A,20000,7.9,1,0.33,0,2,0,0,0,1,0,0,0,1,0,0,0.3333333333333333,青年,中
24,54000,2.0,D,20000,16.49,1,0.37,0,2,0,0,0,1,0,0,0,0,0,1,0.37037037037037035,青年,中
21,20245,5.0,A,3550,7.327650910579088,0,0.18,0,4,0,0,1,0,0,0,0,0,0,1,0.17535193875030872,青年,低
26,20280,5.0,A,7000,8.0,0,0.35,0,2,1,0,0,0,0,0,1,0,0,0,0.34516765285996054,青年,低
24,60000,0.0,B,20000,10.99,1,0.33,0,2,0,0,0,1,0,0,0,0,1,0,0.3333333333333333,青年,中
24,20352,3.0,A,7750,6.91,0,0.38,0,3,0,0,1,0,0,0,0,0,0,1,0.3807979559748428,青年,低
25,54000,6.0,B,20000,8.88,1,0.37,0,3,0,0,0,1,0,0,0,0,1,0,0.37037037037037035,青年,中
24,60000,8.0,A,20000,7.327650910579088,1,0.33,0,4,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,青年,中
23,54000,6.0,D,20000,14.84,1,0.37,1,3,0,0,0,1,1,0,0,0,0,0,0.37037037037037035,青年,中
23,54000,2.0,B,20000,11.12,1,0.37,0,2,0,0,0,1,0,0,0,0,1,0,0.37037037037037035,青年,中
22,60000,4.0,A,20000,7.88,1,0.33,0,3,0,0,0,1,0,1,0,0,0,0,0.3333333333333333,青年,中
25,60000,2.0,B,20000,10.99555508249069,1,0.33,0,2,0,0,0,1,0,1,0,0,0,0,0.3333333333333333,青年,中
22,20400,6.0,D,6000,15.99,0,0.29,1,4,1,0,0,0,0,1,0,0,0,0,0.29411764705882354,青年,低
24,20400,5.0,B,5500,10.99,0,0.27,0,4,1,0,0,0,1,0,0,0,0,0,0.2696078431372549,青年,低
25,60000,9.0,B,20000,10.99555508249069,1,0.33,0,3,0,0,0,1,0,1,0,0,0,0,0.3333333333333333,青年,中
25,54000,1.0,D,20000,15.65,1,0.37,1,3,0,0,0,1,0,0,0,0,1,0,0.37037037037037035,青年,中
24,54000,1.0,E,20000,17.04,1,0.37,1,3,0,0,0,1,0,0,0,0,1,0,0.37037037037037035,青年,中
23,60000,3.0,B,20000,12.21,1,0.33,0,2,0,0,0,1,0,1,0,0,0,0,0.3333333333333333,青年,中
21,20400,2.0,C,1275,15.23,0,0.06,1,3,0,0,1,0,0,1,0,0,0,0,0.0625,青年,低
25,54000,1.0,D,20000,14.11,1,0.37,0,4,0,0,0,1,1,0,0,0,0,0,0.37037037037037035,青年,中
24,60000,0.0,B,20000,11.14,1,0.33,0,2,0,0,0,1,0,0,0,0,1,0,0.3333333333333333,青年,中
21,20400,5.0,B,2400,11.49,0,0.12,0,4,0,0,1,0,0,0,0,1,0,0,0.11764705882352941,青年,低
24,60000,8.0,D,20000,13.87,1,0.33,0,4,0,0,0,1,0,0,0,0,1,0,0.3333333333333333,青年,中
26,60000,3.0,B,20000,10.08,1,0.33,0,4,0,0,0,1,0,0,1,0,0,0,0.3333333333333333,青年,中
23,54504,1.0,E,20000,16.7,1,0.37,1,4,0,0,0,1,0,0,0,0,1,0,0.3669455452810803,青年,中
24,55000,2.0,E,20000,18.64,1,0.36,0,2,0,0,0,1,0,0,0,0,0,1,0.36363636363636365,青年,中
24,61000,2.0,B,20000,12.18,1,0.33,0,4,0,0,0,1,0,0,1,0,0,0,0.32786885245901637,青年,中
22,20400,0.0,D,3800,15.361448400724202,0,0.19,1,3,0,0,1,0,1,0,0,0,0,0,0.18627450980392157,青年,低
25,62000,3.0,A,20000,6.54,1,0.32,0,3,0,0,0,1,0,0,0,1,0,0,0.3225806451612903,青年,中
24,56000,3.0,D,20000,14.61,1,0.36,1,4,0,0,0,1,0,1,0,0,0,0,0.35714285714285715,青年,中
21,56000,4.0,E,20000,17.39,1,0.36,1,3,0,0,0,1,0,0,0,0,0,1,0.35714285714285715,青年,中
24,62400,8.0,B,20000,11.12,1,0.32,0,2,0,0,0,1,0,0,1,0,0,0,0.32051282051282054,青年,中
25,62400,7.0,B,20000,11.48,1,0.32,0,2,0,0,0,1,0,0,0,0,0,1,0.32051282051282054,青年,中
25,63000,3.0,B,20000,12.42,1,0.32,0,3,0,0,0,1,0,0,0,1,0,0,0.31746031746031744,青年,中
26,58000,0.0,B,20000,10.25,1,0.34,0,2,0,0,0,1,1,0,0,0,0,0,0.3448275862068966,青年,中
23,65000,0.0,B,20000,10.65,1,0.31,0,3,0,0,0,1,0,0,0,1,0,0,0.3076923076923077,青年,中
24,20800,0.0,D,5000,16.29,0,0.24,1,3,0,0,1,0,0,0,0,0,1,0,0.2403846153846154,青年,低
23,65000,0.0,B,20000,10.37,1,0.31,0,2,0,0,0,1,0,0,0,1,0,0,0.3076923076923077,青年,中
23,65000,7.0,B,20000,11.49,1,0.31,0,3,0,0,0,1,0,0,0,0,0,1,0.3076923076923077,青年,中
24,20856,4.0,B,10000,10.59,0,0.48,0,4,0,0,1,0,0,0,0,0,0,1,0.4794783275795934,青年,低
25,20868,0.0,C,5375,13.49,0,0.26,1,2,0,0,1,0,0,0,0,0,0,1,0.2575714011884225,青年,低
26,59000,3.0,C,20000,13.46354152367879,1,0.34,0,4,0,0,0,1,0,0,0,0,1,0,0.3389830508474576,青年,中
23,59000,7.0,C,20000,12.29,1,0.34,0,4,0,0,0,1,0,1,0,0,0,0,0.3389830508474576,青年,中
21,21000,5.0,D,3500,17.27,1,0.17,1,2,1,0,0,0,1,0,0,0,0,0,0.16666666666666666,青年,低
26,65004,7.0,B,20000,11.99,1,0.31,0,2,0,0,0,1,1,0,0,0,0,0,0.3076733739462187,青年,中
25,59004,1.0,D,20000,14.84,1,0.34,1,2,0,0,0,1,0,0,0,0,1,0,0.33896007050369464,青年,中
23,59004,5.0,B,20000,10.83,1,0.34,0,2,0,0,0,1,1,0,0,0,0,0,0.33896007050369464,青年,中
23,65500,2.0,C,20000,13.22,1,0.31,0,2,0,0,0,1,1,0,0,0,0,0,0.3053435114503817,青年,中
22,66996,3.0,B,20000,12.18,0,0.3,0,2,0,0,0,1,0,1,0,0,0,0,0.2985252850916473,青年,中
23,67000,0.0,B,20000,11.11,0,0.3,0,2,0,0,0,1,0,0,0,1,0,0,0.29850746268656714,青年,中
24,67000,5.0,C,20000,13.48,0,0.3,1,2,0,0,0,1,0,0,1,0,0,0,0.29850746268656714,青年,中
26,68000,10.0,B,20000,10.75,0,0.29,0,4,0,0,0,1,0,1,0,0,0,0,0.29411764705882354,青年,中
25,68000,4.0,C,20000,12.53,0,0.29,1,4,0,0,0,1,0,0,0,0,1,0,0.29411764705882354,青年,中
24,62400,4.0,D,20000,14.84,1,0.32,0,4,0,0,0,1,1,0,0,0,0,0,0.32051282051282054,青年,中
23,69500,3.0,E,20000,17.74,0,0.29,1,2,0,0,0,1,0,0,0,0,0,1,0.28776978417266186,青年,中
25,70000,5.0,B,20000,9.99,0,0.29,0,2,0,0,0,1,0,0,1,0,0,0,0.2857142857142857,青年,中
22,70000,2.0,A,20000,6.91,0,0.29,0,4,0,0,0,1,0,0,0,0,1,0,0.2857142857142857,青年,中
25,64000,0.0,E,20000,17.009455164585695,1,0.31,0,4,0,0,0,1,0,0,1,0,0,0,0.3125,青年,中
25,71004,9.0,D,20000,14.09,0,0.28,0,2,0,0,0,1,0,0,0,0,1,0,0.2816742718720072,青年,中
22,21000,4.0,B,3000,11.49,0,0.14,0,3,1,0,0,0,1,0,0,0,0,0,0.14285714285714285,青年,低
23,71004,8.0,D,20000,14.09,0,0.28,0,3,0,0,0,1,0,1,0,0,0,0,0.2816742718720072,青年,中
23,55392,3.0,D,20000,15.2,1,0.31,1,4,0,0,0,1,0,0,0,1,0,0,0.3610629693818602,青年,中
24,72000,5.0,B,20000,11.83,0,0.28,0,2,0,0,0,1,0,0,0,1,0,0,0.2777777777777778,青年,中
24,21000,4.0,B,6000,12.21,0,0.29,0,2,0,1,0,0,0,0,0,0,1,0,0.2857142857142857,青年,低
23,66000,1.0,D,20000,14.11,1,0.3,0,3,0,0,0,1,0,0,0,0,0,1,0.30303030303030304,青年,中
22,66000,3.0,D,20000,14.42,1,0.3,0,2,0,0,0,1,1,0,0,0,0,0,0.30303030303030304,青年,中
24,72000,4.0,D,20000,14.74,0,0.28,1,3,0,0,0,1,0,0,1,0,0,0,0.2777777777777778,青年,中
24,74000,0.0,B,20000,12.69,0,0.27,0,3,0,0,0,1,0,0,1,0,0,0,0.2702702702702703,青年,中
22,21120,3.0,D,1625,16.89,1,0.08,1,3,1,0,0,0,1,0,0,0,0,0,0.07694128787878787,青年,低
25,75000,8.0,B,20000,10.99555508249069,0,0.27,0,4,0,0,0,1,1,0,0,0,0,0,0.26666666666666666,青年,中
21,21216,5.0,D,4500,15.361448400724202,1,0.21,1,2,1,0,0,0,0,0,1,0,0,0,0.21210407239819004,青年,低
25,21221,4.0,B,8500,9.63,0,0.4,0,4,1,0,0,0,0,0,0,0,0,1,0.40054662833985205,青年,低
24,75000,4.0,B,20000,8.88,0,0.27,0,3,0,0,0,1,0,0,1,0,0,0,0.26666666666666666,青年,中
26,75000,5.0,A,20000,6.91,0,0.27,0,4,0,0,0,1,0,0,0,1,0,0,0.26666666666666666,青年,中
26,75000,3.0,A,20000,7.327650910579088,0,0.27,0,3,0,0,0,1,0,1,0,0,0,0,0.26666666666666666,青年,中
25,75000,0.0,B,20000,10.38,0,0.27,0,3,0,0,0,1,0,0,0,0,1,0,0.26666666666666666,青年,中
22,69000,6.0,B,20000,10.99,1,0.29,0,4,0,0,0,1,1,0,0,0,0,0,0.2898550724637681,青年,中
22,75000,2.0,C,20000,13.46354152367879,0,0.27,0,2,0,0,0,1,0,0,0,0,0,1,0.26666666666666666,青年,中
21,21600,6.0,A,7575,7.327650910579088,0,0.35,0,3,1,0,0,0,0,0,0,0,1,0,0.3506944444444444,青年,低
26,21600,5.0,B,5200,12.42,0,0.24,0,3,0,0,1,0,0,1,0,0,0,0,0.24074074074074073,青年,低
24,69000,0.0,E,20000,14.82,1,0.29,0,4,0,0,0,1,0,0,1,0,0,0,0.2898550724637681,青年,中
23,75600,3.0,E,20000,16.32,0,0.26,1,3,0,0,0,1,0,0,0,0,1,0,0.26455026455026454,青年,中
23,59497,0.0,E,20000,16.0,1,0.29,0,3,0,0,0,1,0,0,0,1,0,0,0.3361514025917273,青年,中
23,76000,7.0,B,20000,10.37,0,0.26,0,3,0,0,0,1,0,0,0,1,0,0,0.2631578947368421,青年,中
26,70000,7.0,C,20000,13.16,1,0.29,0,3,0,0,0,1,1,0,0,0,0,0,0.2857142857142857,青年,中
24,70000,8.0,E,20000,14.88,1,0.29,0,4,0,0,0,1,0,0,0,0,0,1,0.2857142857142857,青年,中
22,77004,6.0,C,20000,13.98,0,0.26,0,4,0,0,0,1,1,0,0,0,0,0,0.25972676744065243,青年,中
26,71004,0.0,D,20000,13.36,1,0.28,1,2,0,0,0,1,0,0,1,0,0,0,0.2816742718720072,青年,中
21,21600,4.0,A,7125,6.99,0,0.33,0,3,0,0,1,0,0,0,0,0,0,1,0.3298611111111111,青年,低
22,21600,4.0,A,4025,5.42,0,0.19,0,4,1,0,0,0,0,1,0,0,0,0,0.1863425925925926,青年,低
24,21600,8.0,A,8000,5.42,0,0.37,0,2,1,0,0,0,0,0,0,1,0,0,0.37037037037037035,青年,低
26,78000,8.0,C,20000,13.85,0,0.26,1,4,0,0,0,1,0,0,1,0,0,0,0.2564102564102564,青年,中
22,21600,4.0,C,4000,12.99,0,0.19,0,2,1,0,0,0,0,0,0,0,1,0,0.18518518518518517,青年,低
26,21600,4.0,B,4200,9.99,0,0.19,0,3,0,0,1,0,0,0,0,1,0,0,0.19444444444444445,青年,低
22,21600,6.0,C,1400,13.46354152367879,0,0.06,0,2,1,0,0,0,0,0,0,0,0,1,0.06481481481481481,青年,低
23,61200,4.0,B,20000,11.14,1,0.28,0,2,0,0,0,1,0,0,0,1,0,0,0.32679738562091504,青年,中
21,21600,2.0,A,3800,5.99,0,0.18,0,2,1,0,0,0,1,0,0,0,0,0,0.17592592592592593,青年,低
24,72000,6.0,D,20000,15.361448400724202,1,0.28,1,4,0,0,0,1,1,0,0,0,0,0,0.2777777777777778,青年,中
23,78000,3.0,B,20000,11.58,0,0.26,0,3,0,0,0,1,0,0,0,0,0,1,0.2564102564102564,青年,中
23,78500,7.0,C,20000,13.85,0,0.25,1,4,0,0,0,1,0,0,0,1,0,0,0.25477707006369427,青年,中
23,79000,5.0,D,20000,16.89,0,0.25,1,4,0,0,0,1,0,1,0,0,0,0,0.25316455696202533,青年,中
23,80000,4.0,A,20000,7.9,0,0.25,0,4,0,0,0,1,0,0,0,1,0,0,0.25,青年,中
23,21600,2.0,C,6000,12.68,0,0.28,0,4,0,0,1,0,0,0,0,0,0,1,0.2777777777777778,青年,低
22,62900,6.0,D,20000,14.91,1,0.27,0,4,0,0,0,1,0,0,0,1,0,0,0.3179650238473768,青年,中
24,80000,3.0,C,20000,13.06,0,0.25,0,4,0,0,0,1,0,0,0,0,0,1,0.25,青年,中
25,80000,7.0,B,20000,8.88,0,0.25,0,4,0,0,0,1,0,1,0,0,0,0,0.25,青年,中
23,21600,7.0,A,2000,6.17,0,0.09,0,4,1,0,0,0,0,1,0,0,0,0,0.09259259259259259,青年,低
22,80000,3.0,C,20000,13.98,0,0.25,1,4,0,0,0,1,0,1,0,0,0,0,0.25,青年,中
22,21600,3.0,A,8500,6.54,0,0.39,0,4,0,0,1,0,0,0,0,0,0,1,0.39351851851851855,青年,低
26,62900,2.0,C,20000,13.85,1,0.27,0,3,0,0,0,1,0,0,0,1,0,0,0.3179650238473768,青年,中
26,21600,0.0,B,1000,10.36,0,0.05,0,3,1,0,0,0,0,0,1,0,0,0,0.046296296296296294,青年,低
25,74004,2.0,E,20000,15.95,1,0.27,1,4,0,0,0,1,0,0,0,0,1,0,0.2702556618561159,青年,中
25,80004,9.0,C,20000,14.26,0,0.25,1,4,0,0,0,1,0,0,1,0,0,0,0.24998750062496874,青年,中
23,80700,7.0,B,20000,11.71,0,0.25,0,2,0,0,0,1,0,0,0,1,0,0,0.24783147459727387,青年,中
22,81000,3.0,C,20000,13.49,0,0.25,0,4,0,0,0,1,1,0,0,0,0,0,0.24691358024691357,青年,中
24,21600,0.0,D,2000,14.84,1,0.09,0,2,1,0,0,0,1,0,0,0,0,0,0.09259259259259259,青年,低
22,82000,6.0,C,20000,13.46354152367879,0,0.24,1,2,0,0,0,1,0,1,0,0,0,0,0.24390243902439024,青年,中
23,76042,6.0,D,20000,15.05,1,0.26,1,4,0,0,0,1,0,0,1,0,0,0,0.2630125456984298,青年,中
22,76654,2.0,C,20000,13.79,1,0.26,1,4,0,0,0,1,0,1,0,0,0,0,0.2609126725285047,青年,中
24,83500,1.0,C,20000,13.48,0,0.24,0,3,0,0,0,1,0,1,0,0,0,0,0.23952095808383234,青年,中
26,21600,4.0,A,3000,6.76,0,0.14,0,2,0,0,1,0,0,0,0,0,0,1,0.1388888888888889,青年,低
23,84000,7.0,B,20000,11.11,0,0.24,0,4,0,0,0,1,0,0,0,0,1,0,0.23809523809523808,青年,中
25,84000,9.0,C,20000,13.92,0,0.24,0,2,0,0,0,1,0,1,0,0,0,0,0.23809523809523808,青年,中
23,21600,0.0,B,4400,12.53,0,0.2,0,2,0,0,1,0,0,1,0,0,0,0,0.2037037037037037,青年,低
21,21600,2.0,B,10000,11.14,0,0.46,0,2,1,0,0,0,1,0,0,0,0,0,0.46296296296296297,青年,低
24,78996,2.0,D,20000,14.11,1,0.25,0,2,0,0,0,1,0,0,1,0,0,0,0.2531773760696744,青年,中
23,85000,0.0,A,20000,7.49,0,0.24,0,2,0,0,0,1,0,0,0,1,0,0,0.23529411764705882,青年,中
25,85000,3.0,B,20000,10.25,0,0.24,0,3,0,0,0,1,1,0,0,0,0,0,0.23529411764705882,青年,中
26,73000,3.0,B,20000,12.53,1,0.27,0,2,0,0,0,1,0,0,0,0,1,0,0.273972602739726,青年,中
21,21816,2.0,B,1500,11.86,0,0.07,0,3,1,0,0,0,0,0,0,0,1,0,0.06875687568756876,青年,低
23,21840,1.0,A,9000,7.88,0,0.41,0,3,0,0,1,0,0,0,0,0,0,1,0.41208791208791207,青年,低
25,85000,4.0,B,20000,10.99555508249069,0,0.24,0,2,0,0,0,1,0,0,1,0,0,0,0.23529411764705882,青年,中
24,21948,2.0,D,4000,15.361448400724202,0,0.18,0,2,1,0,0,0,0,0,0,0,0,1,0.1822489520685256,青年,低
22,87000,5.0,C,20000,13.85,0,0.23,0,4,0,0,0,1,1,0,0,0,0,0,0.22988505747126436,青年,中
23,21996,4.0,C,6000,13.23,0,0.27,0,4,0,0,1,0,0,0,0,0,1,0,0.27277686852154936,青年,低
22,90000,5.0,B,20000,10.99555508249069,0,0.22,0,4,0,0,0,1,0,0,0,0,1,0,0.2222222222222222,青年,中
23,78000,0.0,F,20000,18.25,1,0.26,1,2,0,0,0,1,0,0,1,0,0,0,0.2564102564102564,青年,中
24,90000,9.0,A,20000,6.54,0,0.22,0,3,0,0,0,1,1,0,0,0,0,0,0.2222222222222222,青年,中
23,90000,2.0,B,20000,11.49,0,0.22,0,4,0,0,0,1,0,0,0,1,0,0,0.2222222222222222,青年,中
26,90000,10.0,B,20000,11.49,0,0.22,0,3,0,0,0,1,0,0,0,1,0,0,0.2222222222222222,青年,中
22,22000,6.0,B,7000,11.71,0,0.32,0,2,1,0,0,0,0,1,0,0,0,0,0.3181818181818182,青年,低
23,90000,0.0,C,20000,13.57,0,0.22,0,4,0,0,0,1,1,0,0,0,0,0,0.2222222222222222,青年,中
25,91229,2.0,C,20000,14.35,0,0.22,0,3,0,0,0,1,0,1,0,0,0,0,0.21922853478608775,青年,中
26,22000,3.0,B,3825,10.65,0,0.17,0,4,1,0,0,0,1,0,0,0,0,0,0.17386363636363636,青年,低
22,92000,6.0,F,20000,15.65,0,0.22,1,2,0,0,0,1,0,0,0,0,0,1,0.21739130434782608,青年,中
22,22000,3.0,A,6500,7.327650910579088,0,0.3,0,4,1,0,0,0,0,0,0,0,0,1,0.29545454545454547,青年,低
25,22000,9.0,A,5875,6.62,1,0.27,0,2,1,0,0,0,0,1,0,0,0,0,0.26704545454545453,青年,低
25,92407,9.0,B,20000,9.25,0,0.22,0,2,0,0,0,1,0,0,0,1,0,0,0.2164338199487052,青年,中
22,22000,0.0,B,2400,11.71,0,0.11,0,3,1,0,0,0,0,0,0,1,0,0,0.10909090909090909,青年,低
24,22000,8.0,A,8000,5.42,0,0.36,0,4,1,0,0,0,0,0,0,0,1,0,0.36363636363636365,青年,低
26,93492,0.0,B,20000,9.45,0,0.21,0,4,0,0,0,1,1,0,0,0,0,0,0.21392204680614385,青年,中
23,22000,5.0,A,1550,7.49,1,0.07,0,2,1,0,0,0,1,0,0,0,0,0,0.07045454545454545,青年,低
22,94500,2.0,B,20000,10.99555508249069,0,0.21,0,2,0,0,0,1,0,0,0,0,1,0,0.21164021164021163,青年,中
23,83000,7.0,C,20000,13.46354152367879,1,0.24,0,2,0,0,0,1,1,0,0,0,0,0,0.24096385542168675,青年,中
23,95000,2.0,B,20000,10.99,0,0.21,0,2,0,0,0,1,0,1,0,0,0,0,0.21052631578947367,青年,中
24,95000,4.0,D,20000,15.361448400724202,0,0.21,1,3,0,0,0,1,0,0,1,0,0,0,0.21052631578947367,青年,中
21,22000,5.0,A,7350,7.66,0,0.33,0,2,0,0,1,0,0,0,0,0,0,1,0.3340909090909091,青年,低
23,96000,1.0,C,20000,13.04,0,0.21,0,3,0,0,0,1,0,0,0,1,0,0,0.20833333333333334,青年,中
22,22000,6.0,A,7200,7.14,0,0.33,0,2,1,0,0,0,0,0,0,0,1,0,0.32727272727272727,青年,低
22,85200,6.0,D,20000,15.65,1,0.23,1,4,0,0,0,1,0,0,0,0,0,1,0.2347417840375587,青年,中
22,98000,2.0,B,20000,11.83,0,0.2,0,4,0,0,0,1,0,1,0,0,0,0,0.20408163265306123,青年,中
24,22000,1.0,D,3000,16.0,0,0.14,1,2,0,0,1,0,1,0,0,0,0,0,0.13636363636363635,青年,低
23,99000,7.0,D,20000,15.28,0,0.2,0,4,0,0,0,1,0,1,0,0,0,0,0.20202020202020202,青年,中
21,22000,2.0,D,4000,15.05,0,0.18,0,4,0,0,1,0,1,0,0,0,0,0,0.18181818181818182,青年,低
22,22000,1.0,D,8500,15.05,0,0.39,0,4,0,0,1,0,1,0,0,0,0,0,0.38636363636363635,青年,低
24,99996,0.0,C,20000,14.22,0,0.2,1,3,0,0,0,1,0,0,1,0,0,0,0.2000080003200128,青年,中
25,87996,0.0,E,20000,16.35,1,0.23,0,3,0,0,0,1,0,0,1,0,0,0,0.22728305832083276,青年,中
26,22000,6.0,B,7500,10.96,0,0.34,0,2,0,0,1,0,0,0,0,0,0,1,0.3409090909090909,青年,低
25,100000,9.0,C,20000,13.06,0,0.2,0,2,0,0,0,1,0,0,1,0,0,0,0.2,青年,中
25,100000,9.0,C,20000,13.06,0,0.2,1,2,0,0,0,1,0,0,1,0,0,0,0.2,青年,中
25,22000,0.0,E,7500,17.009455164585695,0,0.34,1,3,0,0,1,0,0,0,0,0,0,1,0.3409090909090909,青年,低
23,22080,3.0,A,6700,7.327650910579088,0,0.3,0,4,1,0,0,0,0,1,0,0,0,0,0.30344202898550726,青年,低
22,74800,3.0,D,20000,14.96,1,0.23,1,4,0,0,0,1,0,0,0,1,0,0,0.26737967914438504,青年,中
